,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.627,0.768,0,-6.449,0,0.0282,0.0406,0.0107,0.0843,0.906,113.048,audio_features,7xOh2WlB3L3J2fh2rtVFY0,spotify:track:7xOh2WlB3L3J2fh2rtVFY0,https://api.spotify.com/v1/tracks/7xOh2WlB3L3J2fh2rtVFY0,https://api.spotify.com/v1/audio-analysis/7xOh2WlB3L3J2fh2rtVFY0,264307,4
1,0.448,0.507,9,-10.181,0,0.0361,0.106,0.73,0.155,0.223,113.323,audio_features,6rztuzIBEueoBWNYyhmKa4,spotify:track:6rztuzIBEueoBWNYyhmKa4,https://api.spotify.com/v1/tracks/6rztuzIBEueoBWNYyhmKa4,https://api.spotify.com/v1/audio-analysis/6rztuzIBEueoBWNYyhmKa4,255653,4
2,0.36,0.478,10,-9.121,1,0.0342,0.0163,0.855,0.341,0.305,96.536,audio_features,1XSeMdMvsZbkdRatUMd2sp,spotify:track:1XSeMdMvsZbkdRatUMd2sp,https://api.spotify.com/v1/tracks/1XSeMdMvsZbkdRatUMd2sp,https://api.spotify.com/v1/audio-analysis/1XSeMdMvsZbkdRatUMd2sp,114293,3
3,0.446,0.78,9,-9.255,1,0.0481,0.0463,0.945,0.112,0.328,101.076,audio_features,63CpQ7ltku7C1YyBxXgo8A,spotify:track:63CpQ7ltku7C1YyBxXgo8A,https://api.spotify.com/v1/tracks/63CpQ7ltku7C1YyBxXgo8A,https://api.spotify.com/v1/audio-analysis/63CpQ7ltku7C1YyBxXgo8A,51507,4
4,0.51,0.572,9,-10.967,0,0.0539,0.0686,0.874,0.13,0.153,113.413,audio_features,0AY4PnjCPP4ZeDWX9AST7y,spotify:track:0AY4PnjCPP4ZeDWX9AST7y,https://api.spotify.com/v1/tracks/0AY4PnjCPP4ZeDWX9AST7y,https://api.spotify.com/v1/audio-analysis/0AY4PnjCPP4ZeDWX9AST7y,278493,4
5,0.641,0.698,6,-6.338,1,0.0405,0.00366,0.94,0.12,0.252,114.671,audio_features,0Sho32TKo5wr1cD8T088eT,spotify:track:0Sho32TKo5wr1cD8T088eT,https://api.spotify.com/v1/tracks/0Sho32TKo5wr1cD8T088eT,https://api.spotify.com/v1/audio-analysis/0Sho32TKo5wr1cD8T088eT,53267,3
6,0.603,0.715,9,-6.892,1,0.0384,0.000252,0.935,0.148,0.404,120.113,audio_features,3XjHx3tObIh0BMFKeEbgnH,spotify:track:3XjHx3tObIh0BMFKeEbgnH,https://api.spotify.com/v1/tracks/3XjHx3tObIh0BMFKeEbgnH,https://api.spotify.com/v1/audio-analysis/3XjHx3tObIh0BMFKeEbgnH,49880,4
7,0.378,0.552,7,-8.623,1,0.0332,0.524,2.07e-05,0.212,0.53,183.887,audio_features,7mQEtlUgNDHLu1MWnvvOR0,spotify:track:7mQEtlUgNDHLu1MWnvvOR0,https://api.spotify.com/v1/tracks/7mQEtlUgNDHLu1MWnvvOR0,https://api.spotify.com/v1/audio-analysis/7mQEtlUgNDHLu1MWnvvOR0,233080,4
8,0.47,0.707,9,-8.704,1,0.0552,0.169,0.934,0.332,0.0968,135.005,audio_features,36w5T1dTzMcEXX9qdH3d3l,spotify:track:36w5T1dTzMcEXX9qdH3d3l,https://api.spotify.com/v1/tracks/36w5T1dTzMcEXX9qdH3d3l,https://api.spotify.com/v1/audio-analysis/36w5T1dTzMcEXX9qdH3d3l,86827,4
9,0.374,0.586,9,-9.279,0,0.0842,0.123,0.567,0.141,0.272,148.596,audio_features,4ibeOAfIyKB2cgJjXSZbBP,spotify:track:4ibeOAfIyKB2cgJjXSZbBP,https://api.spotify.com/v1/tracks/4ibeOAfIyKB2cgJjXSZbBP,https://api.spotify.com/v1/audio-analysis/4ibeOAfIyKB2cgJjXSZbBP,194707,4
10,0.427,0.699,6,-9.207,0,0.0318,0.0346,0.875,0.192,0.29,114.93,audio_features,2BUR2k91jdDpT0EG5M1gej,spotify:track:2BUR2k91jdDpT0EG5M1gej,https://api.spotify.com/v1/tracks/2BUR2k91jdDpT0EG5M1gej,https://api.spotify.com/v1/audio-analysis/2BUR2k91jdDpT0EG5M1gej,280280,4
11,0.351,0.388,2,-9.855,1,0.033,0.126,0.948,0.0683,0.257,98.486,audio_features,2E1PGOwkGVAbyYdTChEgbi,spotify:track:2E1PGOwkGVAbyYdTChEgbi,https://api.spotify.com/v1/tracks/2E1PGOwkGVAbyYdTChEgbi,https://api.spotify.com/v1/audio-analysis/2E1PGOwkGVAbyYdTChEgbi,69053,4
12,0.192,0.254,5,-15.561,0,0.0396,0.612,0.857,0.101,0.0388,79.75,audio_features,7wnAq4ZiRLop4Y4ctWBbXE,spotify:track:7wnAq4ZiRLop4Y4ctWBbXE,https://api.spotify.com/v1/tracks/7wnAq4ZiRLop4Y4ctWBbXE,https://api.spotify.com/v1/audio-analysis/7wnAq4ZiRLop4Y4ctWBbXE,170507,3
13,0.549,0.733,10,-8.17,0,0.0363,0.647,0.878,0.272,0.787,119.831,audio_features,0uy0YasAscbwNBXePjIYJn,spotify:track:0uy0YasAscbwNBXePjIYJn,https://api.spotify.com/v1/tracks/0uy0YasAscbwNBXePjIYJn,https://api.spotify.com/v1/audio-analysis/0uy0YasAscbwNBXePjIYJn,151973,4
14,0.464,0.481,9,-11.59,0,0.045,0.195,0.861,0.29,0.164,103.644,audio_features,3b0eB2OQAs4dnciavl91IE,spotify:track:3b0eB2OQAs4dnciavl91IE,https://api.spotify.com/v1/tracks/3b0eB2OQAs4dnciavl91IE,https://api.spotify.com/v1/audio-analysis/3b0eB2OQAs4dnciavl91IE,214987,5
15,0.403,0.55,9,-9.495,0,0.0447,0.24,0.851,0.311,0.214,107.992,audio_features,3ebiAlpvU6TaoxWSeirspm,spotify:track:3ebiAlpvU6TaoxWSeirspm,https://api.spotify.com/v1/tracks/3ebiAlpvU6TaoxWSeirspm,https://api.spotify.com/v1/audio-analysis/3ebiAlpvU6TaoxWSeirspm,200600,4
16,0.709,0.723,2,-9.138,0,0.0338,0.0849,0.907,0.0618,0.871,136.779,audio_features,4cr94l0lLuyWOFhWWYVDsw,spotify:track:4cr94l0lLuyWOFhWWYVDsw,https://api.spotify.com/v1/tracks/4cr94l0lLuyWOFhWWYVDsw,https://api.spotify.com/v1/audio-analysis/4cr94l0lLuyWOFhWWYVDsw,74587,4
17,0.438,0.457,7,-9.456,1,0.0258,0.456,0.825,0.156,0.423,183.719,audio_features,0Oohh5O401Dr0L5iYJGk4X,spotify:track:0Oohh5O401Dr0L5iYJGk4X,https://api.spotify.com/v1/tracks/0Oohh5O401Dr0L5iYJGk4X,https://api.spotify.com/v1/audio-analysis/0Oohh5O401Dr0L5iYJGk4X,143547,4
18,0.199,0.953,4,-8.424,1,0.0805,0.0464,1.13e-06,0.966,0.0592,134.989,audio_features,5hOTK9h0qcTcGpSnfJacAx,spotify:track:5hOTK9h0qcTcGpSnfJacAx,https://api.spotify.com/v1/tracks/5hOTK9h0qcTcGpSnfJacAx,https://api.spotify.com/v1/audio-analysis/5hOTK9h0qcTcGpSnfJacAx,382261,4
19,0.144,0.971,9,-9.117,1,0.0981,0.0102,1.15e-06,0.949,0.0445,156.774,audio_features,4vwqhhfCn9CawrikEn1P0R,spotify:track:4vwqhhfCn9CawrikEn1P0R,https://api.spotify.com/v1/tracks/4vwqhhfCn9CawrikEn1P0R,https://api.spotify.com/v1/audio-analysis/4vwqhhfCn9CawrikEn1P0R,208268,4
20,0.185,0.989,0,-8.439,1,0.21,0.0684,1.58e-06,0.979,0.036,88.071,audio_features,4NU6ETkLW8KDP2DfkrWbDi,spotify:track:4NU6ETkLW8KDP2DfkrWbDi,https://api.spotify.com/v1/tracks/4NU6ETkLW8KDP2DfkrWbDi,https://api.spotify.com/v1/audio-analysis/4NU6ETkLW8KDP2DfkrWbDi,256785,4
21,0.32,0.846,4,-8.829,1,0.0707,0.229,0.0,0.906,0.178,123.342,audio_features,712ILUsyC3ZcKNcTT73k2V,spotify:track:712ILUsyC3ZcKNcTT73k2V,https://api.spotify.com/v1/tracks/712ILUsyC3ZcKNcTT73k2V,https://api.spotify.com/v1/audio-analysis/712ILUsyC3ZcKNcTT73k2V,249665,4
22,0.0822,0.928,2,-9.021,1,0.116,0.0181,1.81e-06,0.899,0.0439,171.468,audio_features,021OJNW0IVFmJWfVHND7PU,spotify:track:021OJNW0IVFmJWfVHND7PU,https://api.spotify.com/v1/tracks/021OJNW0IVFmJWfVHND7PU,https://api.spotify.com/v1/audio-analysis/021OJNW0IVFmJWfVHND7PU,589166,4
23,0.169,0.661,7,-9.413,1,0.0541,0.135,0.0,0.98,0.357,113.875,audio_features,4Fw5cmWeHlkqeSs8BMRQrJ,spotify:track:4Fw5cmWeHlkqeSs8BMRQrJ,https://api.spotify.com/v1/tracks/4Fw5cmWeHlkqeSs8BMRQrJ,https://api.spotify.com/v1/audio-analysis/4Fw5cmWeHlkqeSs8BMRQrJ,318671,3
24,0.17,0.929,0,-9.072,1,0.0898,0.0469,1.17e-05,0.993,0.149,124.134,audio_features,3QLvMm6KfogSU8MlrV93XP,spotify:track:3QLvMm6KfogSU8MlrV93XP,https://api.spotify.com/v1/tracks/3QLvMm6KfogSU8MlrV93XP,https://api.spotify.com/v1/audio-analysis/3QLvMm6KfogSU8MlrV93XP,501185,4
25,0.354,0.953,11,-11.268,0,0.126,0.000353,0.829,0.98,0.116,97.162,audio_features,4nJlTBWX5QT7Bs4hGTlL4n,spotify:track:4nJlTBWX5QT7Bs4hGTlL4n,https://api.spotify.com/v1/tracks/4nJlTBWX5QT7Bs4hGTlL4n,https://api.spotify.com/v1/audio-analysis/4nJlTBWX5QT7Bs4hGTlL4n,264928,4
26,0.193,0.941,9,-9.576,1,0.0652,0.00147,0.0199,0.456,0.103,90.689,audio_features,4dmhLt72G0ta8reawBr8c9,spotify:track:4dmhLt72G0ta8reawBr8c9,https://api.spotify.com/v1/tracks/4dmhLt72G0ta8reawBr8c9,https://api.spotify.com/v1/audio-analysis/4dmhLt72G0ta8reawBr8c9,240764,4
27,0.133,0.656,7,-8.035,1,0.0639,0.256,1.29e-06,0.957,0.144,143.27,audio_features,3grqdFf942oaEnzWyRLwU4,spotify:track:3grqdFf942oaEnzWyRLwU4,https://api.spotify.com/v1/tracks/3grqdFf942oaEnzWyRLwU4,https://api.spotify.com/v1/audio-analysis/3grqdFf942oaEnzWyRLwU4,299431,4
28,0.211,0.674,9,-9.509,0,0.048,0.455,3.44e-05,0.948,0.299,124.107,audio_features,4AJF0KyfA0nOWSQVJHNFaQ,spotify:track:4AJF0KyfA0nOWSQVJHNFaQ,https://api.spotify.com/v1/tracks/4AJF0KyfA0nOWSQVJHNFaQ,https://api.spotify.com/v1/audio-analysis/4AJF0KyfA0nOWSQVJHNFaQ,457479,4
29,0.254,0.952,7,-8.914,1,0.0943,0.0358,0.000204,0.984,0.0362,122.955,audio_features,3qBMF9szxuK2lpgpV3NFdy,spotify:track:3qBMF9szxuK2lpgpV3NFdy,https://api.spotify.com/v1/tracks/3qBMF9szxuK2lpgpV3NFdy,https://api.spotify.com/v1/audio-analysis/3qBMF9szxuK2lpgpV3NFdy,414757,4
30,0.168,0.947,7,-8.931,1,0.17,0.155,0.0111,0.987,0.0307,125.0,audio_features,5MUrFVkgIjz2RTU7KqTH7V,spotify:track:5MUrFVkgIjz2RTU7KqTH7V,https://api.spotify.com/v1/tracks/5MUrFVkgIjz2RTU7KqTH7V,https://api.spotify.com/v1/audio-analysis/5MUrFVkgIjz2RTU7KqTH7V,533302,4
31,0.0765,0.862,2,-9.735,1,0.0712,0.0173,0.0,0.964,0.0579,80.804,audio_features,2UVBANkGJSmK6S8WBcphGz,spotify:track:2UVBANkGJSmK6S8WBcphGz,https://api.spotify.com/v1/tracks/2UVBANkGJSmK6S8WBcphGz,https://api.spotify.com/v1/audio-analysis/2UVBANkGJSmK6S8WBcphGz,293371,4
32,0.108,0.89,7,-9.681,1,0.075,0.0757,0.0,0.981,0.069,154.139,audio_features,7oV4gN4ZE3OKcjW9CMjXNv,spotify:track:7oV4gN4ZE3OKcjW9CMjXNv,https://api.spotify.com/v1/tracks/7oV4gN4ZE3OKcjW9CMjXNv,https://api.spotify.com/v1/audio-analysis/7oV4gN4ZE3OKcjW9CMjXNv,226675,4
33,0.526,0.608,10,-5.776,0,0.169,0.127,0.0,0.113,0.372,93.311,audio_features,62J4dKK3j3HwaurMfBZIKj,spotify:track:62J4dKK3j3HwaurMfBZIKj,https://api.spotify.com/v1/tracks/62J4dKK3j3HwaurMfBZIKj,https://api.spotify.com/v1/audio-analysis/62J4dKK3j3HwaurMfBZIKj,239751,4
34,0.799,0.597,5,-5.131,0,0.0611,0.0788,5.66e-06,0.1,0.419,110.001,audio_features,6HIM6FrIlHYCoPlKkDtgXn,spotify:track:6HIM6FrIlHYCoPlKkDtgXn,https://api.spotify.com/v1/tracks/6HIM6FrIlHYCoPlKkDtgXn,https://api.spotify.com/v1/audio-analysis/6HIM6FrIlHYCoPlKkDtgXn,199849,4
35,0.655,0.603,8,-5.014,1,0.0555,0.0959,0.0,0.107,0.452,126.088,audio_features,6ZvTAJHxse3tRAekHb2F7L,spotify:track:6ZvTAJHxse3tRAekHb2F7L,https://api.spotify.com/v1/tracks/6ZvTAJHxse3tRAekHb2F7L,https://api.spotify.com/v1/audio-analysis/6ZvTAJHxse3tRAekHb2F7L,190643,4
36,0.652,0.555,9,-6.608,1,0.032,0.137,2.18e-05,0.09,0.107,103.043,audio_features,35uMFvaiYvhFXQhb6b5WlP,spotify:track:35uMFvaiYvhFXQhb6b5WlP,https://api.spotify.com/v1/tracks/35uMFvaiYvhFXQhb6b5WlP,https://api.spotify.com/v1/audio-analysis/35uMFvaiYvhFXQhb6b5WlP,216931,4
37,0.759,0.604,8,-6.663,0,0.051,0.141,0.0,0.149,0.418,121.096,audio_features,7DNby30IlXEnromzb7eHwt,spotify:track:7DNby30IlXEnromzb7eHwt,https://api.spotify.com/v1/tracks/7DNby30IlXEnromzb7eHwt,https://api.spotify.com/v1/audio-analysis/7DNby30IlXEnromzb7eHwt,196121,4
38,0.934,0.564,11,-4.806,1,0.0638,0.461,1.84e-05,0.101,0.543,115.092,audio_features,4IKrzxzjqZLHPpFhgc6LRF,spotify:track:4IKrzxzjqZLHPpFhgc6LRF,https://api.spotify.com/v1/tracks/4IKrzxzjqZLHPpFhgc6LRF,https://api.spotify.com/v1/audio-analysis/4IKrzxzjqZLHPpFhgc6LRF,193604,4
39,0.812,0.67,5,-4.008,1,0.0901,0.172,3.29e-06,0.253,0.654,125.087,audio_features,0NdErbtlEnuyPl0IFicxxZ,spotify:track:0NdErbtlEnuyPl0IFicxxZ,https://api.spotify.com/v1/tracks/0NdErbtlEnuyPl0IFicxxZ,https://api.spotify.com/v1/audio-analysis/0NdErbtlEnuyPl0IFicxxZ,183427,4
40,0.604,0.405,10,-8.279,1,0.0597,0.735,0.0,0.105,0.0861,103.98,audio_features,0G4hLnZHfnRtRvFy1Xse5X,spotify:track:0G4hLnZHfnRtRvFy1Xse5X,https://api.spotify.com/v1/tracks/0G4hLnZHfnRtRvFy1Xse5X,https://api.spotify.com/v1/audio-analysis/0G4hLnZHfnRtRvFy1Xse5X,210422,4
41,0.611,0.462,0,-7.054,1,0.0646,0.558,1.01e-06,0.131,0.377,59.635,audio_features,3p1vxaIG6BDLnhJvyy2NNJ,spotify:track:3p1vxaIG6BDLnhJvyy2NNJ,https://api.spotify.com/v1/tracks/3p1vxaIG6BDLnhJvyy2NNJ,https://api.spotify.com/v1/audio-analysis/3p1vxaIG6BDLnhJvyy2NNJ,215230,4
42,0.748,0.813,0,-6.687,0,0.0704,0.183,0.0518,0.424,0.445,116.962,audio_features,1YXjPq1b892n4TQfA0k06G,spotify:track:1YXjPq1b892n4TQfA0k06G,https://api.spotify.com/v1/tracks/1YXjPq1b892n4TQfA0k06G,https://api.spotify.com/v1/audio-analysis/1YXjPq1b892n4TQfA0k06G,688742,4
43,0.781,0.628,1,-5.34,1,0.0668,0.161,0.0,0.0917,0.288,117.992,audio_features,6VNcR602kZOjTu0gfcrgek,spotify:track:6VNcR602kZOjTu0gfcrgek,https://api.spotify.com/v1/tracks/6VNcR602kZOjTu0gfcrgek,https://api.spotify.com/v1/audio-analysis/6VNcR602kZOjTu0gfcrgek,232551,4
44,0.594,0.762,0,-5.457,1,0.0581,0.0536,0.0,0.127,0.574,154.791,audio_features,5vCb7VydVFsquJntGlsq7g,spotify:track:5vCb7VydVFsquJntGlsq7g,https://api.spotify.com/v1/tracks/5vCb7VydVFsquJntGlsq7g,https://api.spotify.com/v1/audio-analysis/5vCb7VydVFsquJntGlsq7g,230728,4
45,0.666,0.736,11,-5.363,0,0.137,0.00539,0.0,0.0613,0.477,110.389,audio_features,6I78lrPNzg6LpNJu4T1Hrp,spotify:track:6I78lrPNzg6LpNJu4T1Hrp,https://api.spotify.com/v1/tracks/6I78lrPNzg6LpNJu4T1Hrp,https://api.spotify.com/v1/audio-analysis/6I78lrPNzg6LpNJu4T1Hrp,222885,4
46,0.783,0.61,7,-6.124,1,0.0696,0.343,0.0,0.0983,0.418,100.047,audio_features,2nj8GB0PY5sbHjEXoWH4UR,spotify:track:2nj8GB0PY5sbHjEXoWH4UR,https://api.spotify.com/v1/tracks/2nj8GB0PY5sbHjEXoWH4UR,https://api.spotify.com/v1/audio-analysis/2nj8GB0PY5sbHjEXoWH4UR,214265,4
47,0.693,0.717,9,-6.346,0,0.107,0.14,0.0,0.0464,0.412,99.836,audio_features,4eQ31LSLD3AbGFNdYD7el1,spotify:track:4eQ31LSLD3AbGFNdYD7el1,https://api.spotify.com/v1/tracks/4eQ31LSLD3AbGFNdYD7el1,https://api.spotify.com/v1/audio-analysis/4eQ31LSLD3AbGFNdYD7el1,234308,4
48,0.572,0.879,11,-4.817,0,0.0597,0.0456,0.0,0.371,0.627,129.966,audio_features,2MvXdWIMTSzRXw7Q1BaQWL,spotify:track:2MvXdWIMTSzRXw7Q1BaQWL,https://api.spotify.com/v1/tracks/2MvXdWIMTSzRXw7Q1BaQWL,https://api.spotify.com/v1/audio-analysis/2MvXdWIMTSzRXw7Q1BaQWL,298360,4
49,0.588,0.883,1,-4.71,1,0.0518,0.0496,0.0,0.429,0.437,121.986,audio_features,2Ogv99VSzY8Cj1ZfWrJ9fQ,spotify:track:2Ogv99VSzY8Cj1ZfWrJ9fQ,https://api.spotify.com/v1/tracks/2Ogv99VSzY8Cj1ZfWrJ9fQ,https://api.spotify.com/v1/audio-analysis/2Ogv99VSzY8Cj1ZfWrJ9fQ,356640,4
50,0.412,0.717,2,-4.743,1,0.0376,0.0175,1.14e-05,0.956,0.29,116.261,audio_features,7u1mDZCf1f4Ddcf3Lvibef,spotify:track:7u1mDZCf1f4Ddcf3Lvibef,https://api.spotify.com/v1/tracks/7u1mDZCf1f4Ddcf3Lvibef,https://api.spotify.com/v1/audio-analysis/7u1mDZCf1f4Ddcf3Lvibef,415359,4
51,0.503,0.744,10,-5.07,1,0.0374,0.0843,0.0,0.723,0.126,110.027,audio_features,4ecm1JG8qK8RlB6fsMlu8I,spotify:track:4ecm1JG8qK8RlB6fsMlu8I,https://api.spotify.com/v1/tracks/4ecm1JG8qK8RlB6fsMlu8I,https://api.spotify.com/v1/audio-analysis/4ecm1JG8qK8RlB6fsMlu8I,357839,4
52,0.686,0.811,8,-5.557,1,0.0414,0.125,3.33e-06,0.812,0.391,119.984,audio_features,5elwjgeSQd8U4X12hsiHuu,spotify:track:5elwjgeSQd8U4X12hsiHuu,https://api.spotify.com/v1/tracks/5elwjgeSQd8U4X12hsiHuu,https://api.spotify.com/v1/audio-analysis/5elwjgeSQd8U4X12hsiHuu,261412,4
53,0.611,0.77,8,-4.397,1,0.0401,0.393,0.0,0.739,0.545,90.034,audio_features,01VdmdQXB9uVOhqfEM51Yx,spotify:track:01VdmdQXB9uVOhqfEM51Yx,https://api.spotify.com/v1/tracks/01VdmdQXB9uVOhqfEM51Yx,https://api.spotify.com/v1/audio-analysis/01VdmdQXB9uVOhqfEM51Yx,221772,4
54,0.507,0.958,6,-4.351,0,0.096,0.113,0.0,0.984,0.654,149.911,audio_features,1ypczR6VSkH6qhNOKEkFJx,spotify:track:1ypczR6VSkH6qhNOKEkFJx,https://api.spotify.com/v1/tracks/1ypczR6VSkH6qhNOKEkFJx,https://api.spotify.com/v1/audio-analysis/1ypczR6VSkH6qhNOKEkFJx,201172,4
55,0.396,0.856,11,-5.137,0,0.0524,0.136,0.0,0.326,0.414,98.761,audio_features,581AMvLj797SfiK8Fi7cRd,spotify:track:581AMvLj797SfiK8Fi7cRd,https://api.spotify.com/v1/tracks/581AMvLj797SfiK8Fi7cRd,https://api.spotify.com/v1/audio-analysis/581AMvLj797SfiK8Fi7cRd,301959,4
56,0.522,0.86,4,-5.164,0,0.031,0.0297,0.0,0.387,0.219,94.95,audio_features,4tjJ21JqEjDzNCmo9h9tsv,spotify:track:4tjJ21JqEjDzNCmo9h9tsv,https://api.spotify.com/v1/tracks/4tjJ21JqEjDzNCmo9h9tsv,https://api.spotify.com/v1/audio-analysis/4tjJ21JqEjDzNCmo9h9tsv,269920,4
57,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959,audio_features,0ynF2svLpsCqkfcWwG03eo,spotify:track:0ynF2svLpsCqkfcWwG03eo,https://api.spotify.com/v1/tracks/0ynF2svLpsCqkfcWwG03eo,https://api.spotify.com/v1/audio-analysis/0ynF2svLpsCqkfcWwG03eo,235545,4
58,0.666,0.714,2,-3.839,0,0.0281,0.0797,0.0,0.365,0.867,135.027,audio_features,7kyiMsB2LxAgFOtaWtTnXJ,spotify:track:7kyiMsB2LxAgFOtaWtTnXJ,https://api.spotify.com/v1/tracks/7kyiMsB2LxAgFOtaWtTnXJ,https://api.spotify.com/v1/audio-analysis/7kyiMsB2LxAgFOtaWtTnXJ,188587,4
59,0.857,0.652,6,-4.928,1,0.0361,0.0642,2.81e-05,0.0905,0.69,120.035,audio_features,0TQMrN1R7JNixCnjrNJsLd,spotify:track:0TQMrN1R7JNixCnjrNJsLd,https://api.spotify.com/v1/tracks/0TQMrN1R7JNixCnjrNJsLd,https://api.spotify.com/v1/audio-analysis/0TQMrN1R7JNixCnjrNJsLd,187067,4
60,0.584,0.841,8,-4.622,1,0.0288,0.00694,3.48e-06,0.11,0.486,125.071,audio_features,552F7aaZomreX086UZ1GWX,spotify:track:552F7aaZomreX086UZ1GWX,https://api.spotify.com/v1/tracks/552F7aaZomreX086UZ1GWX,https://api.spotify.com/v1/audio-analysis/552F7aaZomreX086UZ1GWX,177173,4
61,0.519,0.856,7,-5.866,1,0.0414,0.0031,0.0214,0.31,0.697,119.952,audio_features,2e5O8Daw1I4tkXDWM5n7hq,spotify:track:2e5O8Daw1I4tkXDWM5n7hq,https://api.spotify.com/v1/tracks/2e5O8Daw1I4tkXDWM5n7hq,https://api.spotify.com/v1/audio-analysis/2e5O8Daw1I4tkXDWM5n7hq,302440,4
62,0.666,0.629,11,-6.051,1,0.0285,0.0938,5.18e-05,0.0874,0.538,108.992,audio_features,3QrAzcOp7jltD3VRPWlLZf,spotify:track:3QrAzcOp7jltD3VRPWlLZf,https://api.spotify.com/v1/tracks/3QrAzcOp7jltD3VRPWlLZf,https://api.spotify.com/v1/audio-analysis/3QrAzcOp7jltD3VRPWlLZf,257853,4
63,0.495,0.939,9,-3.415,1,0.0381,0.00712,0.000642,0.382,0.852,180.018,audio_features,7pH5wUeWIsYe8sLyl5gLEW,spotify:track:7pH5wUeWIsYe8sLyl5gLEW,https://api.spotify.com/v1/tracks/7pH5wUeWIsYe8sLyl5gLEW,https://api.spotify.com/v1/audio-analysis/7pH5wUeWIsYe8sLyl5gLEW,215840,4
64,0.787,0.692,4,-7.113,1,0.0337,0.0895,3.8e-05,0.227,0.968,116.987,audio_features,1jGiF6MYLiMtojXvlz8QXs,spotify:track:1jGiF6MYLiMtojXvlz8QXs,https://api.spotify.com/v1/tracks/1jGiF6MYLiMtojXvlz8QXs,https://api.spotify.com/v1/audio-analysis/1jGiF6MYLiMtojXvlz8QXs,188947,4
65,0.511,0.841,6,-3.617,0,0.0308,0.0478,0.000219,0.0902,0.504,135.936,audio_features,4Rnwhp1JBiWiwUmvcEZLba,spotify:track:4Rnwhp1JBiWiwUmvcEZLba,https://api.spotify.com/v1/tracks/4Rnwhp1JBiWiwUmvcEZLba,https://api.spotify.com/v1/audio-analysis/4Rnwhp1JBiWiwUmvcEZLba,199493,4
66,0.486,0.862,11,-4.472,0,0.0463,0.00724,0.0,0.103,0.346,134.992,audio_features,5TqSGWiZMSbLAzdK8guGj1,spotify:track:5TqSGWiZMSbLAzdK8guGj1,https://api.spotify.com/v1/tracks/5TqSGWiZMSbLAzdK8guGj1,https://api.spotify.com/v1/audio-analysis/5TqSGWiZMSbLAzdK8guGj1,236053,4
67,0.489,0.808,4,-4.477,1,0.0324,0.21,0.00501,0.164,0.203,91.022,audio_features,4qa0IgRStEoRVhze0F2nH4,spotify:track:4qa0IgRStEoRVhze0F2nH4,https://api.spotify.com/v1/tracks/4qa0IgRStEoRVhze0F2nH4,https://api.spotify.com/v1/audio-analysis/4qa0IgRStEoRVhze0F2nH4,247733,4
68,0.543,0.851,11,-4.197,1,0.0381,0.207,0.0,0.0655,0.779,166.054,audio_features,61NLZ3BQ6H6sNyZsxa8zcS,spotify:track:61NLZ3BQ6H6sNyZsxa8zcS,https://api.spotify.com/v1/tracks/61NLZ3BQ6H6sNyZsxa8zcS,https://api.spotify.com/v1/audio-analysis/61NLZ3BQ6H6sNyZsxa8zcS,183280,4
69,0.489,0.789,1,-4.995,1,0.0323,0.168,0.0,0.143,0.764,175.914,audio_features,0duhud5zavtlTucT8O3Gyx,spotify:track:0duhud5zavtlTucT8O3Gyx,https://api.spotify.com/v1/tracks/0duhud5zavtlTucT8O3Gyx,https://api.spotify.com/v1/audio-analysis/0duhud5zavtlTucT8O3Gyx,197187,4
70,0.493,0.67,6,-5.131,1,0.0298,0.319,0.0,0.102,0.451,151.989,audio_features,6ygusXXFME6GYPLQ0FWnyB,spotify:track:6ygusXXFME6GYPLQ0FWnyB,https://api.spotify.com/v1/tracks/6ygusXXFME6GYPLQ0FWnyB,https://api.spotify.com/v1/audio-analysis/6ygusXXFME6GYPLQ0FWnyB,217407,3
71,0.628,0.839,11,-4.817,1,0.0384,0.547,0.0,0.361,0.628,131.994,audio_features,7DcfoFfMg1nMrZjDs3Oqo6,spotify:track:7DcfoFfMg1nMrZjDs3Oqo6,https://api.spotify.com/v1/tracks/7DcfoFfMg1nMrZjDs3Oqo6,https://api.spotify.com/v1/audio-analysis/7DcfoFfMg1nMrZjDs3Oqo6,210080,4
72,0.742,0.43,5,-11.373,1,0.0267,0.46,0.0,0.172,0.679,101.982,audio_features,17JLTnP760kcTwPkRZy4X9,spotify:track:17JLTnP760kcTwPkRZy4X9,https://api.spotify.com/v1/tracks/17JLTnP760kcTwPkRZy4X9,https://api.spotify.com/v1/audio-analysis/17JLTnP760kcTwPkRZy4X9,174373,4
73,0.514,0.639,10,-6.064,1,0.0271,0.309,0.0,0.247,0.304,140.047,audio_features,6kzEgk1U6Dxgz35JYDB6tY,spotify:track:6kzEgk1U6Dxgz35JYDB6tY,https://api.spotify.com/v1/tracks/6kzEgk1U6Dxgz35JYDB6tY,https://api.spotify.com/v1/audio-analysis/6kzEgk1U6Dxgz35JYDB6tY,239080,4
