,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
10,0.605,0.965,0,-3.882,1,0.0473,1.85e-05,0.87,0.0669,0.182,128.015,audio_features,1bNJPeQJwbZtafQQwOaHFP,spotify:track:1bNJPeQJwbZtafQQwOaHFP,https://api.spotify.com/v1/tracks/1bNJPeQJwbZtafQQwOaHFP,https://api.spotify.com/v1/audio-analysis/1bNJPeQJwbZtafQQwOaHFP,361919,4
11,0.663,0.91,7,-5.186,0,0.0948,0.0458,0.00122,0.25,0.296,127.987,audio_features,5EixEIzN6pKIJtunPUUC60,spotify:track:5EixEIzN6pKIJtunPUUC60,https://api.spotify.com/v1/tracks/5EixEIzN6pKIJtunPUUC60,https://api.spotify.com/v1/audio-analysis/5EixEIzN6pKIJtunPUUC60,399208,4
12,0.648,0.561,4,-7.004,1,0.0503,0.0479,0.156,0.0781,0.102,124.999,audio_features,0ZNbbrjOT9zarnHBqZdS7U,spotify:track:0ZNbbrjOT9zarnHBqZdS7U,https://api.spotify.com/v1/tracks/0ZNbbrjOT9zarnHBqZdS7U,https://api.spotify.com/v1/audio-analysis/0ZNbbrjOT9zarnHBqZdS7U,373795,4
13,0.527,0.988,1,-4.269,0,0.0531,0.0253,0.854,0.0425,0.102,127.985,audio_features,04vFnHCIhsxZVaNHE2KnQ5,spotify:track:04vFnHCIhsxZVaNHE2KnQ5,https://api.spotify.com/v1/tracks/04vFnHCIhsxZVaNHE2KnQ5,https://api.spotify.com/v1/audio-analysis/04vFnHCIhsxZVaNHE2KnQ5,335383,4
14,0.824,0.506,10,-8.805,0,0.0546,0.0488,0.324,0.0909,0.19,128.001,audio_features,2usmb56zygdXv410lp38BR,spotify:track:2usmb56zygdXv410lp38BR,https://api.spotify.com/v1/tracks/2usmb56zygdXv410lp38BR,https://api.spotify.com/v1/audio-analysis/2usmb56zygdXv410lp38BR,411245,4
15,0.646,0.852,7,-5.249,1,0.117,0.00653,0.0158,0.13,0.642,128.081,audio_features,0MD2uQmvr2jutELApWBXcX,spotify:track:0MD2uQmvr2jutELApWBXcX,https://api.spotify.com/v1/tracks/0MD2uQmvr2jutELApWBXcX,https://api.spotify.com/v1/audio-analysis/0MD2uQmvr2jutELApWBXcX,179647,4
16,0.561,0.848,7,-7.127,0,0.173,0.00604,0.0816,0.374,0.538,128.972,audio_features,5c7YH0hMmOkYwWctwIDOhL,spotify:track:5c7YH0hMmOkYwWctwIDOhL,https://api.spotify.com/v1/tracks/5c7YH0hMmOkYwWctwIDOhL,https://api.spotify.com/v1/audio-analysis/5c7YH0hMmOkYwWctwIDOhL,350331,4
17,0.716,0.919,0,-5.993,1,0.0885,0.0109,1.15e-05,0.381,0.691,124.947,audio_features,3b15SBlt7Xm1pUytwzMXPl,spotify:track:3b15SBlt7Xm1pUytwzMXPl,https://api.spotify.com/v1/tracks/3b15SBlt7Xm1pUytwzMXPl,https://api.spotify.com/v1/audio-analysis/3b15SBlt7Xm1pUytwzMXPl,176684,4
18,0.725,0.867,7,-4.037,1,0.038,0.018,0.883,0.0901,0.448,127.997,audio_features,6PQYDtmOqdSD1OPOsSxAlV,spotify:track:6PQYDtmOqdSD1OPOsSxAlV,https://api.spotify.com/v1/tracks/6PQYDtmOqdSD1OPOsSxAlV,https://api.spotify.com/v1/audio-analysis/6PQYDtmOqdSD1OPOsSxAlV,298861,4
19,0.448,0.574,5,-6.993,1,0.0268,0.0452,8.85e-05,0.0776,0.193,139.649,audio_features,6op6I0659KYYadiPqc5dcA,spotify:track:6op6I0659KYYadiPqc5dcA,https://api.spotify.com/v1/tracks/6op6I0659KYYadiPqc5dcA,https://api.spotify.com/v1/audio-analysis/6op6I0659KYYadiPqc5dcA,280476,4
20,0.577,0.922,1,-7.756,0,0.0544,0.00964,0.421,0.297,0.601,127.004,audio_features,4ODZkIpC9wm4RHJIQjPrHV,spotify:track:4ODZkIpC9wm4RHJIQjPrHV,https://api.spotify.com/v1/tracks/4ODZkIpC9wm4RHJIQjPrHV,https://api.spotify.com/v1/audio-analysis/4ODZkIpC9wm4RHJIQjPrHV,203418,4
21,0.693,0.969,9,-4.82,0,0.132,0.00116,0.00029,0.143,0.0595,128.97,audio_features,4Jh3Db3f0JJ3j1xIrxF4zb,spotify:track:4Jh3Db3f0JJ3j1xIrxF4zb,https://api.spotify.com/v1/tracks/4Jh3Db3f0JJ3j1xIrxF4zb,https://api.spotify.com/v1/audio-analysis/4Jh3Db3f0JJ3j1xIrxF4zb,315767,4
22,0.765,0.882,9,-4.509,0,0.0531,0.0216,0.873,0.0875,0.292,127.984,audio_features,5nVHFeoCIzrfN4W3IulkIP,spotify:track:5nVHFeoCIzrfN4W3IulkIP,https://api.spotify.com/v1/tracks/5nVHFeoCIzrfN4W3IulkIP,https://api.spotify.com/v1/audio-analysis/5nVHFeoCIzrfN4W3IulkIP,422079,4
23,0.712,0.812,0,-7.408,1,0.037,0.0472,0.552,0.0741,0.963,125.008,audio_features,22cNzn4iu3N8wnfJ3MPvPt,spotify:track:22cNzn4iu3N8wnfJ3MPvPt,https://api.spotify.com/v1/tracks/22cNzn4iu3N8wnfJ3MPvPt,https://api.spotify.com/v1/audio-analysis/22cNzn4iu3N8wnfJ3MPvPt,402108,4
24,0.616,0.818,7,-6.487,1,0.189,0.00314,0.000298,0.231,0.0991,125.997,audio_features,0VClcVfQbd9UMRS0qgFytg,spotify:track:0VClcVfQbd9UMRS0qgFytg,https://api.spotify.com/v1/tracks/0VClcVfQbd9UMRS0qgFytg,https://api.spotify.com/v1/audio-analysis/0VClcVfQbd9UMRS0qgFytg,400466,4
25,0.625,0.878,4,-5.577,0,0.138,0.000215,0.927,0.0847,0.272,128.035,audio_features,42koujzhsiJKkO1qxmHT8B,spotify:track:42koujzhsiJKkO1qxmHT8B,https://api.spotify.com/v1/tracks/42koujzhsiJKkO1qxmHT8B,https://api.spotify.com/v1/audio-analysis/42koujzhsiJKkO1qxmHT8B,308421,4
26,0.665,0.778,11,-6.646,0,0.0538,0.00907,0.334,0.139,0.203,124.999,audio_features,7CgoYtXeLbhYUwk31AcMkM,spotify:track:7CgoYtXeLbhYUwk31AcMkM,https://api.spotify.com/v1/tracks/7CgoYtXeLbhYUwk31AcMkM,https://api.spotify.com/v1/audio-analysis/7CgoYtXeLbhYUwk31AcMkM,351623,4
27,0.808,0.939,4,-2.315,0,0.0736,0.216,0.865,0.0669,0.166,128.007,audio_features,602WWJCp0m4dVcIUEdwzkA,spotify:track:602WWJCp0m4dVcIUEdwzkA,https://api.spotify.com/v1/tracks/602WWJCp0m4dVcIUEdwzkA,https://api.spotify.com/v1/audio-analysis/602WWJCp0m4dVcIUEdwzkA,357331,4
28,0.698,0.823,9,-5.333,1,0.0706,0.00565,0.762,0.0851,0.0785,127.985,audio_features,35OHrsfD0xzgXFvljOIR9z,spotify:track:35OHrsfD0xzgXFvljOIR9z,https://api.spotify.com/v1/tracks/35OHrsfD0xzgXFvljOIR9z,https://api.spotify.com/v1/audio-analysis/35OHrsfD0xzgXFvljOIR9z,438888,4
29,0.579,0.783,9,-6.478,0,0.0444,0.000521,0.872,0.121,0.158,128.038,audio_features,2ApBhYa7bz9iUoAzxjOw4z,spotify:track:2ApBhYa7bz9iUoAzxjOw4z,https://api.spotify.com/v1/tracks/2ApBhYa7bz9iUoAzxjOw4z,https://api.spotify.com/v1/audio-analysis/2ApBhYa7bz9iUoAzxjOw4z,341578,4
30,0.683,0.666,2,-4.581,1,0.0664,0.00155,0.736,0.295,0.502,128.009,audio_features,36M1r6W2WldVRW0oIeMrfE,spotify:track:36M1r6W2WldVRW0oIeMrfE,https://api.spotify.com/v1/tracks/36M1r6W2WldVRW0oIeMrfE,https://api.spotify.com/v1/audio-analysis/36M1r6W2WldVRW0oIeMrfE,365289,4
31,0.623,0.861,9,-6.071,0,0.0501,0.0345,0.574,0.0641,0.117,127.999,audio_features,5km17O2eYB20PTrnMYiDeq,spotify:track:5km17O2eYB20PTrnMYiDeq,https://api.spotify.com/v1/tracks/5km17O2eYB20PTrnMYiDeq,https://api.spotify.com/v1/audio-analysis/5km17O2eYB20PTrnMYiDeq,362556,4
32,0.673,0.724,5,-7.555,0,0.0358,0.0489,0.0476,0.0955,0.469,128.02,audio_features,5YlWIhRyZV7uadkhCcIuvB,spotify:track:5YlWIhRyZV7uadkhCcIuvB,https://api.spotify.com/v1/tracks/5YlWIhRyZV7uadkhCcIuvB,https://api.spotify.com/v1/audio-analysis/5YlWIhRyZV7uadkhCcIuvB,295469,4
33,0.614,0.832,11,-3.419,0,0.0522,0.11,0.0,0.185,0.429,129.038,audio_features,1MlAkYV0nbRKWhhfvTt3zc,spotify:track:1MlAkYV0nbRKWhhfvTt3zc,https://api.spotify.com/v1/tracks/1MlAkYV0nbRKWhhfvTt3zc,https://api.spotify.com/v1/audio-analysis/1MlAkYV0nbRKWhhfvTt3zc,213169,4
34,0.539,0.924,7,-7.198,0,0.0359,0.000327,0.904,0.34,0.357,127.992,audio_features,3hvrXbWnCVLtxCClY4jo8d,spotify:track:3hvrXbWnCVLtxCClY4jo8d,https://api.spotify.com/v1/tracks/3hvrXbWnCVLtxCClY4jo8d,https://api.spotify.com/v1/audio-analysis/3hvrXbWnCVLtxCClY4jo8d,390949,4
35,0.539,0.818,2,-6.725,1,0.0443,0.0645,0.225,0.122,0.311,129.094,audio_features,4lZ82iAv0QZ27KDP8ZCVeb,spotify:track:4lZ82iAv0QZ27KDP8ZCVeb,https://api.spotify.com/v1/tracks/4lZ82iAv0QZ27KDP8ZCVeb,https://api.spotify.com/v1/audio-analysis/4lZ82iAv0QZ27KDP8ZCVeb,233689,4
36,0.631,0.871,9,-5.703,1,0.0585,0.000635,0.00775,0.545,0.293,125.022,audio_features,1WVjJyPRXjVUFNlzYxAj6i,spotify:track:1WVjJyPRXjVUFNlzYxAj6i,https://api.spotify.com/v1/tracks/1WVjJyPRXjVUFNlzYxAj6i,https://api.spotify.com/v1/audio-analysis/1WVjJyPRXjVUFNlzYxAj6i,408829,4
37,0.753,0.875,1,-6.247,0,0.0417,0.00326,0.758,0.098,0.0364,127.998,audio_features,6xkN5tCqUZmZo9L69HBmDH,spotify:track:6xkN5tCqUZmZo9L69HBmDH,https://api.spotify.com/v1/tracks/6xkN5tCqUZmZo9L69HBmDH,https://api.spotify.com/v1/audio-analysis/6xkN5tCqUZmZo9L69HBmDH,488105,4
38,0.802,0.783,0,-6.8,1,0.036,0.00971,0.843,0.143,0.682,125.02,audio_features,1AQxJtGlb8bqi1vNHL9CRR,spotify:track:1AQxJtGlb8bqi1vNHL9CRR,https://api.spotify.com/v1/tracks/1AQxJtGlb8bqi1vNHL9CRR,https://api.spotify.com/v1/audio-analysis/1AQxJtGlb8bqi1vNHL9CRR,170072,4
39,0.715,0.751,7,-4.767,1,0.133,0.000189,0.816,0.0985,0.298,127.941,audio_features,6BVdO95Mng5igW6o6RWRJb,spotify:track:6BVdO95Mng5igW6o6RWRJb,https://api.spotify.com/v1/tracks/6BVdO95Mng5igW6o6RWRJb,https://api.spotify.com/v1/audio-analysis/6BVdO95Mng5igW6o6RWRJb,415654,4
40,0.721,0.947,9,-5.031,0,0.098,0.00138,0.164,0.238,0.567,124.986,audio_features,0yU4c6r4zOvJSsjeC3uOY9,spotify:track:0yU4c6r4zOvJSsjeC3uOY9,https://api.spotify.com/v1/tracks/0yU4c6r4zOvJSsjeC3uOY9,https://api.spotify.com/v1/audio-analysis/0yU4c6r4zOvJSsjeC3uOY9,314844,4
41,0.523,0.652,0,-7.851,1,0.0459,0.0166,0.0,0.0464,0.392,126.961,audio_features,2hIwUSQhBcBiw7hwGMfChM,spotify:track:2hIwUSQhBcBiw7hwGMfChM,https://api.spotify.com/v1/tracks/2hIwUSQhBcBiw7hwGMfChM,https://api.spotify.com/v1/audio-analysis/2hIwUSQhBcBiw7hwGMfChM,213693,4
42,0.713,0.657,7,-4.389,1,0.216,0.000122,0.914,0.0558,0.246,132.005,audio_features,6cQBfvKUjS3g0wa1ZeT4tt,spotify:track:6cQBfvKUjS3g0wa1ZeT4tt,https://api.spotify.com/v1/tracks/6cQBfvKUjS3g0wa1ZeT4tt,https://api.spotify.com/v1/audio-analysis/6cQBfvKUjS3g0wa1ZeT4tt,388597,4
43,0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,audio_features,2FRnf9qhLbvw8fu4IBXx78,spotify:track:2FRnf9qhLbvw8fu4IBXx78,https://api.spotify.com/v1/tracks/2FRnf9qhLbvw8fu4IBXx78,https://api.spotify.com/v1/audio-analysis/2FRnf9qhLbvw8fu4IBXx78,262960,4
44,0.735,0.501,2,-12.806,1,0.0348,0.286,0.000101,0.0855,0.817,107.938,audio_features,73OZT1XgLleDwperqGjWH4,spotify:track:73OZT1XgLleDwperqGjWH4,https://api.spotify.com/v1/tracks/73OZT1XgLleDwperqGjWH4,https://api.spotify.com/v1/audio-analysis/73OZT1XgLleDwperqGjWH4,398467,4
45,0.873,0.525,6,-13.973,0,0.0349,0.282,0.0103,0.0702,0.942,115.925,audio_features,4GSIXi1NcsvfWQtZXyPYfy,spotify:track:4GSIXi1NcsvfWQtZXyPYfy,https://api.spotify.com/v1/tracks/4GSIXi1NcsvfWQtZXyPYfy,https://api.spotify.com/v1/audio-analysis/4GSIXi1NcsvfWQtZXyPYfy,328333,4
46,0.803,0.737,8,-5.197,1,0.0564,0.153,0.00279,0.0721,0.574,93.018,audio_features,6dBHYk55g9oS03fznp1wUS,spotify:track:6dBHYk55g9oS03fznp1wUS,https://api.spotify.com/v1/tracks/6dBHYk55g9oS03fznp1wUS,https://api.spotify.com/v1/audio-analysis/6dBHYk55g9oS03fznp1wUS,139355,4
47,0.876,0.78,7,-5.56,1,0.0611,0.00624,0.0,0.321,0.849,114.995,audio_features,7ufbeuyLE4dhBaM39fWV3d,spotify:track:7ufbeuyLE4dhBaM39fWV3d,https://api.spotify.com/v1/tracks/7ufbeuyLE4dhBaM39fWV3d,https://api.spotify.com/v1/audio-analysis/7ufbeuyLE4dhBaM39fWV3d,184882,4
48,0.795,0.766,11,-5.577,0,0.0987,0.0133,0.0,0.0955,0.642,123.921,audio_features,2ThsBNtjuUEERqcpXQEoYR,spotify:track:2ThsBNtjuUEERqcpXQEoYR,https://api.spotify.com/v1/tracks/2ThsBNtjuUEERqcpXQEoYR,https://api.spotify.com/v1/audio-analysis/2ThsBNtjuUEERqcpXQEoYR,183290,4
49,0.656,0.752,5,-5.085,0,0.0545,0.143,1.05e-06,0.0981,0.789,90.483,audio_features,5cHd96gd04JFn1wBhhPjVU,spotify:track:5cHd96gd04JFn1wBhhPjVU,https://api.spotify.com/v1/tracks/5cHd96gd04JFn1wBhhPjVU,https://api.spotify.com/v1/audio-analysis/5cHd96gd04JFn1wBhhPjVU,209583,4
50,0.643,0.813,0,-4.819,1,0.0492,0.0168,0.000344,0.103,0.747,146.983,audio_features,33rh7azo556EGptA220qxT,spotify:track:33rh7azo556EGptA220qxT,https://api.spotify.com/v1/tracks/33rh7azo556EGptA220qxT,https://api.spotify.com/v1/audio-analysis/33rh7azo556EGptA220qxT,193829,4
51,0.695,0.864,6,-3.352,0,0.0716,0.0569,0.0,0.215,0.895,103.024,audio_features,5uu0D02efCoFMQiLYFT32e,spotify:track:5uu0D02efCoFMQiLYFT32e,https://api.spotify.com/v1/tracks/5uu0D02efCoFMQiLYFT32e,https://api.spotify.com/v1/audio-analysis/5uu0D02efCoFMQiLYFT32e,203808,4
52,0.906,0.446,1,-7.168,1,0.177,0.0336,5.57e-06,0.284,0.676,106.981,audio_features,5oOs48rFX5f56FBrYImCa6,spotify:track:5oOs48rFX5f56FBrYImCa6,https://api.spotify.com/v1/tracks/5oOs48rFX5f56FBrYImCa6,https://api.spotify.com/v1/audio-analysis/5oOs48rFX5f56FBrYImCa6,194607,4
53,0.621,0.659,10,-6.446,0,0.153,0.03,0.0,0.073,0.656,122.058,audio_features,4anGjxThuwRHSRBx2xJfC8,spotify:track:4anGjxThuwRHSRBx2xJfC8,https://api.spotify.com/v1/tracks/4anGjxThuwRHSRBx2xJfC8,https://api.spotify.com/v1/audio-analysis/4anGjxThuwRHSRBx2xJfC8,208505,4
54,0.66,0.634,11,-5.715,0,0.0339,0.00174,3.17e-05,0.1,0.507,116.011,audio_features,45BZcKdKl8OXpuGSlSvEun,spotify:track:45BZcKdKl8OXpuGSlSvEun,https://api.spotify.com/v1/tracks/45BZcKdKl8OXpuGSlSvEun,https://api.spotify.com/v1/audio-analysis/45BZcKdKl8OXpuGSlSvEun,258004,4
55,0.729,0.693,4,-4.47,0,0.0896,0.167,1.06e-06,0.331,0.49,112.975,audio_features,5YDD6DuZ04mKQtm0avJTJd,spotify:track:5YDD6DuZ04mKQtm0avJTJd,https://api.spotify.com/v1/tracks/5YDD6DuZ04mKQtm0avJTJd,https://api.spotify.com/v1/audio-analysis/5YDD6DuZ04mKQtm0avJTJd,221820,4
56,0.688,0.671,5,-6.05,1,0.0982,0.124,0.000131,0.167,0.628,93.983,audio_features,5cUy95UnIcn56gRPx0q3be,spotify:track:5cUy95UnIcn56gRPx0q3be,https://api.spotify.com/v1/tracks/5cUy95UnIcn56gRPx0q3be,https://api.spotify.com/v1/audio-analysis/5cUy95UnIcn56gRPx0q3be,218754,4
57,0.761,0.45,3,-7.001,1,0.036,0.387,0.0,0.0972,0.539,125.099,audio_features,0wbx3ZJg2hMxydBGH37quB,spotify:track:0wbx3ZJg2hMxydBGH37quB,https://api.spotify.com/v1/tracks/0wbx3ZJg2hMxydBGH37quB,https://api.spotify.com/v1/audio-analysis/0wbx3ZJg2hMxydBGH37quB,166266,4
58,0.708,0.796,6,-4.821,0,0.061,0.00886,0.0,0.0668,0.923,103.026,audio_features,49gruEYzuJZoy4R2q5xVlT,spotify:track:49gruEYzuJZoy4R2q5xVlT,https://api.spotify.com/v1/tracks/49gruEYzuJZoy4R2q5xVlT,https://api.spotify.com/v1/audio-analysis/49gruEYzuJZoy4R2q5xVlT,203064,4
59,0.87,0.676,6,-7.481,0,0.272,0.0861,0.00999,0.105,0.417,115.007,audio_features,6m4twj3OSqtIW67d3XBHp1,spotify:track:6m4twj3OSqtIW67d3XBHp1,https://api.spotify.com/v1/tracks/6m4twj3OSqtIW67d3XBHp1,https://api.spotify.com/v1/audio-analysis/6m4twj3OSqtIW67d3XBHp1,156911,4
60,0.734,0.668,5,-6.535,0,0.138,0.0563,0.0,0.0971,0.442,97.916,audio_features,4RJ2tHMoFQbUus12u1hB5l,spotify:track:4RJ2tHMoFQbUus12u1hB5l,https://api.spotify.com/v1/tracks/4RJ2tHMoFQbUus12u1hB5l,https://api.spotify.com/v1/audio-analysis/4RJ2tHMoFQbUus12u1hB5l,153456,4
61,0.386,0.232,1,-13.482,1,0.0316,0.609,0.0,0.152,0.547,118.832,audio_features,01KZGqJ4lznF8HgviScOYI,spotify:track:01KZGqJ4lznF8HgviScOYI,https://api.spotify.com/v1/tracks/01KZGqJ4lznF8HgviScOYI,https://api.spotify.com/v1/audio-analysis/01KZGqJ4lznF8HgviScOYI,175508,3
62,0.811,0.408,3,-13.109,1,0.034,0.581,1.57e-06,0.14,0.924,121.265,audio_features,58Uc972digMmUI0u2xwrLe,spotify:track:58Uc972digMmUI0u2xwrLe,https://api.spotify.com/v1/tracks/58Uc972digMmUI0u2xwrLe,https://api.spotify.com/v1/audio-analysis/58Uc972digMmUI0u2xwrLe,144060,4
63,0.613,0.254,9,-16.37,1,0.037,0.864,2.19e-06,0.0845,0.756,92.39,audio_features,6JZPHDIU1oEBHuxECqxUCD,spotify:track:6JZPHDIU1oEBHuxECqxUCD,https://api.spotify.com/v1/tracks/6JZPHDIU1oEBHuxECqxUCD,https://api.spotify.com/v1/audio-analysis/6JZPHDIU1oEBHuxECqxUCD,118546,4
64,0.664,0.141,5,-13.252,1,0.0359,0.841,0.0,0.116,0.787,119.825,audio_features,2ZCzk7uBtNCjlH7HTl5lxn,spotify:track:2ZCzk7uBtNCjlH7HTl5lxn,https://api.spotify.com/v1/tracks/2ZCzk7uBtNCjlH7HTl5lxn,https://api.spotify.com/v1/audio-analysis/2ZCzk7uBtNCjlH7HTl5lxn,138382,4
65,0.705,0.323,7,-13.634,1,0.0311,0.745,3.73e-06,0.627,0.83,93.868,audio_features,0QsTGQZg9lYmHt3nEYGX2e,spotify:track:0QsTGQZg9lYmHt3nEYGX2e,https://api.spotify.com/v1/tracks/0QsTGQZg9lYmHt3nEYGX2e,https://api.spotify.com/v1/audio-analysis/0QsTGQZg9lYmHt3nEYGX2e,155187,4
66,0.605,0.293,2,-13.381,1,0.0293,0.75,0.0,0.582,0.658,119.739,audio_features,01MfCBSv41EqGr2JJA3219,spotify:track:01MfCBSv41EqGr2JJA3219,https://api.spotify.com/v1/tracks/01MfCBSv41EqGr2JJA3219,https://api.spotify.com/v1/audio-analysis/01MfCBSv41EqGr2JJA3219,124075,4
67,0.638,0.263,10,-12.123,1,0.031,0.674,0.0,0.124,0.682,121.26,audio_features,6FrUFtGGH2QvEFL4eVVPwi,spotify:track:6FrUFtGGH2QvEFL4eVVPwi,https://api.spotify.com/v1/tracks/6FrUFtGGH2QvEFL4eVVPwi,https://api.spotify.com/v1/audio-analysis/6FrUFtGGH2QvEFL4eVVPwi,167568,4
68,0.534,0.126,9,-15.552,1,0.0524,0.781,0.0,0.266,0.46,88.88,audio_features,0XQ8J9a7PDaOrUls3EwLA2,spotify:track:0XQ8J9a7PDaOrUls3EwLA2,https://api.spotify.com/v1/tracks/0XQ8J9a7PDaOrUls3EwLA2,https://api.spotify.com/v1/audio-analysis/0XQ8J9a7PDaOrUls3EwLA2,151323,3
69,0.611,0.301,9,-11.826,1,0.0286,0.648,8.91e-05,0.0308,0.749,112.124,audio_features,344OR940rUEjVGuEKRenOW,spotify:track:344OR940rUEjVGuEKRenOW,https://api.spotify.com/v1/tracks/344OR940rUEjVGuEKRenOW,https://api.spotify.com/v1/audio-analysis/344OR940rUEjVGuEKRenOW,164085,4
70,0.624,0.162,7,-13.803,1,0.0315,0.722,0.0,0.425,0.697,112.921,audio_features,5RU8pV8BN4tCAgOasSpGrx,spotify:track:5RU8pV8BN4tCAgOasSpGrx,https://api.spotify.com/v1/tracks/5RU8pV8BN4tCAgOasSpGrx,https://api.spotify.com/v1/audio-analysis/5RU8pV8BN4tCAgOasSpGrx,154358,4
71,0.612,0.197,9,-12.642,1,0.0279,0.775,0.0,0.0868,0.602,110.295,audio_features,6BWkX5WYRL9KH7BYFf5Fai,spotify:track:6BWkX5WYRL9KH7BYFf5Fai,https://api.spotify.com/v1/tracks/6BWkX5WYRL9KH7BYFf5Fai,https://api.spotify.com/v1/audio-analysis/6BWkX5WYRL9KH7BYFf5Fai,157793,4
72,0.669,0.312,4,-13.413,1,0.0312,0.704,0.0,0.0725,0.855,134.151,audio_features,7HGLS3zSmPxCcJM2d1ta1X,spotify:track:7HGLS3zSmPxCcJM2d1ta1X,https://api.spotify.com/v1/tracks/7HGLS3zSmPxCcJM2d1ta1X,https://api.spotify.com/v1/audio-analysis/7HGLS3zSmPxCcJM2d1ta1X,155235,4
73,0.554,0.14,7,-13.548,1,0.0263,0.912,0.0,0.171,0.338,96.554,audio_features,1BEn5I3ZaQZk3HlbloqHem,spotify:track:1BEn5I3ZaQZk3HlbloqHem,https://api.spotify.com/v1/tracks/1BEn5I3ZaQZk3HlbloqHem,https://api.spotify.com/v1/audio-analysis/1BEn5I3ZaQZk3HlbloqHem,150225,4
74,0.61,0.214,9,-10.349,1,0.0298,0.869,1.4e-06,0.251,0.77,114.219,audio_features,2quWylf9wkBguB50NqkHVP,spotify:track:2quWylf9wkBguB50NqkHVP,https://api.spotify.com/v1/tracks/2quWylf9wkBguB50NqkHVP,https://api.spotify.com/v1/audio-analysis/2quWylf9wkBguB50NqkHVP,169524,4
